Job,Education,Marital Status,Contact,Subscription,Call Duration
admin,masters,single,telephone,no,0 hrs 6 mins 34 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 38 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 15 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 56 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 13 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 29 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 3 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 46 secs 
admin,bachelors,single,telephone,no,0 hrs 0 mins 50 secs 
admin,masters,married,cellular,yes,0 hrs 19 mins 2 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 9 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 59 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 26 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 50 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 5 secs 
admin,Doctorate,married,cellular,no,0 hrs 1 mins 54 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 51 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 17 secs 
admin,bachelors,married,cellular,no,0 hrs 1 mins 40 secs 
admin,masters,married,cellular,yes,0 hrs 20 mins 50 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 37 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 9 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 13 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 3 secs 
admin,masters,married,cellular,no,0 hrs 8 mins 56 secs 
admin,masters,married,cellular,no,0 hrs 5 mins 55 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 25 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 37 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 21 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 12 secs 
admin,masters,married,telephone,no,0 hrs 2 mins 8 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 19 secs 
admin,masters,married,telephone,no,0 hrs 1 mins 11 secs 
admin,unknown,married,cellular,no,0 hrs 0 mins 29 secs 
admin,bachelors,married,cellular,no,0 hrs 2 mins 3 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 30 secs 
admin,Doctorate,married,cellular,no,0 hrs 2 mins 11 secs 
admin,unknown,married,cellular,no,0 hrs 0 mins 18 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 52 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 15 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 55 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 14 secs 
admin,masters,married,cellular,yes,0 hrs 13 mins 13 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 30 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 12 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 58 secs 
admin,masters,married,cellular,yes,0 hrs 20 mins 41 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 45 secs 
admin,masters,married,cellular,no,0 hrs 5 mins 53 secs 
admin,masters,married,cellular,yes,0 hrs 6 mins 28 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 53 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 39 secs 
admin,Doctorate,married,cellular,no,0 hrs 1 mins 25 secs 
admin,Doctorate,married,cellular,no,0 hrs 5 mins 0 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 27 secs 
admin,masters,married,telephone,no,0 hrs 9 mins 14 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 36 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 16 secs 
admin,Doctorate,married,telephone,no,0 hrs 0 mins 51 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 34 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 16 secs 
admin,masters,divorced,telephone,no,0 hrs 2 mins 44 secs 
admin,bachelors,divorced,telephone,yes,0 hrs 1 mins 20 secs 
admin,masters,married,telephone,yes,0 hrs 1 mins 37 secs 
admin,masters,married,telephone,yes,0 hrs 2 mins 5 secs 
admin,masters,single,telephone,no,0 hrs 7 mins 29 secs 
admin,masters,married,telephone,yes,0 hrs 8 mins 44 secs 
admin,Doctorate,married,unknown,yes,0 hrs 1 mins 54 secs 
admin,masters,married,telephone,no,0 hrs 1 mins 59 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 59 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 52 secs 
admin,masters,divorced,telephone,no,0 hrs 0 mins 40 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 11 secs 
admin,masters,married,telephone,no,0 hrs 0 mins 44 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 36 secs 
admin,masters,married,cellular,no,0 hrs 6 mins 47 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 19 secs 
admin,masters,single,telephone,no,0 hrs 1 mins 13 secs 
admin,masters,married,cellular,no,0 hrs 15 mins 7 secs 
admin,unknown,married,cellular,no,0 hrs 3 mins 11 secs 
admin,masters,married,cellular,no,0 hrs 9 mins 41 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 21 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 32 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 10 secs 
admin,masters,divorced,telephone,no,0 hrs 1 mins 39 secs 
admin,Doctorate,single,cellular,no,0 hrs 1 mins 14 secs 
admin,masters,single,cellular,no,0 hrs 5 mins 41 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 44 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 45 secs 
admin,masters,married,cellular,no,0 hrs 8 mins 29 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 30 secs 
admin,Doctorate,married,cellular,no,0 hrs 1 mins 35 secs 
admin,masters,divorced,cellular,no,0 hrs 1 mins 58 secs 
admin,masters,divorced,telephone,no,0 hrs 1 mins 54 secs 
admin,masters,married,cellular,no,0 hrs 5 mins 50 secs 
admin,masters,single,cellular,,0 hrs 1 mins 30 secs 
admin,Doctorate,single,telephone,no,0 hrs 1 mins 7 secs 
admin,bachelors,divorced,cellular,no,0 hrs 2 mins 51 secs 
admin,masters,single,telephone,no,0 hrs 4 mins 45 secs 
admin,masters,married,cellular,no,0 hrs 7 mins 47 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 0 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 57 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 29 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 8 secs 
admin,masters,divorced,cellular,no,0 hrs 1 mins 8 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 13 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 56 secs 
admin,masters,married,cellular,yes,0 hrs 29 mins 52 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 23 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 25 secs 
admin,unknown,married,telephone,no,0 hrs 1 mins 29 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 31 secs 
admin,masters,single,cellular,no,0 hrs 8 mins 50 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 33 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 9 secs 
admin,masters,married,telephone,no,0 hrs 1 mins 46 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 17 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 25 secs 
admin,masters,married,cellular,yes,0 hrs 17 mins 15 secs 
admin,masters,single,cellular,no,0 hrs 5 mins 5 secs 
admin,masters,single,telephone,no,0 hrs 1 mins 1 secs 
admin,masters,single,cellular,no,0 hrs 7 mins 5 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 38 secs 
admin,masters,married,cellular,no,0 hrs 8 mins 37 secs 
admin,masters,single,cellular,no,0 hrs 10 mins 27 secs 
admin,masters,single,cellular,no,0 hrs 7 mins 21 secs 
admin,masters,married,telephone,no,0 hrs 1 mins 36 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 6 secs 
admin,Doctorate,single,cellular,yes,0 hrs 11 mins 54 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 31 secs 
admin,masters,divorced,cellular,no,0 hrs 7 mins 50 secs 
admin,unknown,married,cellular,no,0 hrs 2 mins 54 secs 
admin,masters,married,cellular,yes,0 hrs 8 mins 50 secs 
admin,masters,single,cellular,no,0 hrs 12 mins 32 secs 
admin,masters,divorced,cellular,no,0 hrs 4 mins 24 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 49 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 5 secs 
admin,masters,married,cellular,,0 hrs 1 mins 2 secs 
admin,masters,single,telephone,no,0 hrs 0 mins 47 secs 
admin,Doctorate,single,cellular,no,0 hrs 0 mins 53 secs 
admin,unknown,married,cellular,no,0 hrs 1 mins 25 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 51 secs 
admin,Doctorate,married,cellular,no,0 hrs 3 mins 18 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 50 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 30 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 42 secs 
admin,masters,married,cellular,no,0 hrs 16 mins 18 secs 
admin,masters,divorced,telephone,no,0 hrs 4 mins 30 secs 
admin,masters,divorced,cellular,no,0 hrs 3 mins 40 secs 
admin,masters,single,cellular,no,0 hrs 6 mins 35 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 31 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 46 secs 
admin,unknown,single,cellular,no,0 hrs 1 mins 43 secs 
admin,masters,single,cellular,no,0 hrs 6 mins 12 secs 
admin,masters,divorced,cellular,no,0 hrs 17 mins 6 secs 
admin,Doctorate,divorced,cellular,no,0 hrs 0 mins 39 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 19 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 55 secs 
admin,unknown,married,cellular,no,0 hrs 1 mins 30 secs 
admin,Doctorate,single,cellular,no,0 hrs 3 mins 6 secs 
admin,masters,single,cellular,no,0 hrs 10 mins 23 secs 
admin,masters,single,cellular,no,0 hrs 8 mins 3 secs 
admin,masters,divorced,telephone,no,0 hrs 4 mins 3 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 46 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 59 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 18 secs 
admin,masters,divorced,cellular,no,0 hrs 1 mins 42 secs 
admin,masters,divorced,cellular,no,0 hrs 5 mins 8 secs 
admin,Doctorate,divorced,cellular,no,0 hrs 1 mins 0 secs 
admin,masters,single,telephone,no,0 hrs 1 mins 58 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 34 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 15 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 54 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 54 secs 
admin,masters,divorced,cellular,no,0 hrs 5 mins 26 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 29 secs 
admin,Doctorate,married,cellular,no,0 hrs 3 mins 30 secs 
admin,masters,married,cellular,yes,0 hrs 5 mins 2 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 23 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 35 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 12 secs 
admin,masters,divorced,cellular,no,0 hrs 0 mins 11 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 54 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 18 secs 
admin,masters,single,telephone,no,0 hrs 5 mins 54 secs 
admin,masters,single,cellular,yes,0 hrs 26 mins 19 secs 
admin,masters,single,cellular,no,0 hrs 8 mins 39 secs 
admin,Doctorate,single,cellular,no,0 hrs 2 mins 6 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 40 secs 
admin,masters,single,cellular,no,0 hrs 7 mins 33 secs 
admin,masters,divorced,cellular,no,0 hrs 1 mins 48 secs 
admin,masters,married,cellular,no,0 hrs 7 mins 13 secs 
admin,masters,single,cellular,no,0 hrs 10 mins 5 secs 
admin,masters,single,cellular,no,0 hrs 6 mins 28 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 10 secs 
admin,masters,married,telephone,no,0 hrs 1 mins 29 secs 
admin,Doctorate,single,telephone,no,0 hrs 0 mins 17 secs 
admin,masters,single,cellular,no,0 hrs 8 mins 29 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 58 secs 
admin,masters,single,cellular,no,0 hrs 3 mins 13 secs 
admin,Doctorate,married,cellular,no,0 hrs 0 mins 45 secs 
admin,masters,divorced,cellular,yes,0 hrs 27 mins 38 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 34 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 7 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 32 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 7 secs 
admin,masters,single,cellular,no,0 hrs 8 mins 22 secs 
admin,masters,divorced,cellular,no,0 hrs 0 mins 12 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 29 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 18 secs 
admin,masters,married,cellular,yes,0 hrs 1 mins 37 secs 
admin,Doctorate,married,cellular,yes,0 hrs 2 mins 39 secs 
admin,Doctorate,single,cellular,no,0 hrs 0 mins 56 secs 
admin,masters,divorced,cellular,yes,0 hrs 2 mins 7 secs 
admin,Doctorate,single,cellular,no,0 hrs 0 mins 58 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 25 secs 
admin,masters,married,cellular,yes,0 hrs 2 mins 23 secs 
admin,masters,married,cellular,yes,0 hrs 2 mins 58 secs 
admin,Doctorate,single,cellular,yes,0 hrs 3 mins 15 secs 
admin,Doctorate,single,cellular,no,0 hrs 2 mins 16 secs 
admin,masters,married,cellular,yes,0 hrs 3 mins 14 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 23 secs 
admin,masters,married,cellular,yes,0 hrs 3 mins 49 secs 
admin,masters,single,cellular,yes,0 hrs 5 mins 51 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 57 secs 
admin,masters,married,cellular,no,0 hrs 5 mins 3 secs 
admin,masters,single,cellular,yes,0 hrs 4 mins 3 secs 
admin,Doctorate,single,cellular,no,0 hrs 4 mins 37 secs 
admin,bachelors,married,cellular,no,0 hrs 7 mins 19 secs 
admin,masters,single,cellular,no,0 hrs 3 mins 39 secs 
admin,masters,divorced,cellular,no,0 hrs 4 mins 4 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 33 secs 
admin,masters,married,cellular,yes,0 hrs 3 mins 29 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 49 secs 
admin,Doctorate,single,cellular,yes,0 hrs 2 mins 22 secs 
admin,Doctorate,single,cellular,no,0 hrs 2 mins 4 secs 
admin,masters,married,cellular,no,0 hrs 5 mins 4 secs 
admin,masters,married,cellular,yes,0 hrs 3 mins 34 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 8 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 6 secs 
admin,masters,divorced,cellular,no,0 hrs 11 mins 21 secs 
admin,masters,divorced,cellular,no,0 hrs 7 mins 1 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 23 secs 
admin,masters,single,cellular,no,0 hrs 3 mins 59 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 9 secs 
admin,masters,single,cellular,yes,0 hrs 1 mins 47 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 18 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 43 secs 
admin,masters,married,cellular,no,0 hrs 7 mins 41 secs 
admin,masters,single,cellular,no,0 hrs 4 mins 35 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 41 secs 
admin,masters,married,cellular,no,0 hrs 8 mins 7 secs 
admin,masters,divorced,cellular,no,0 hrs 9 mins 27 secs 
admin,masters,single,cellular,no,0 hrs 7 mins 13 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 46 secs 
admin,bachelors,married,cellular,no,0 hrs 6 mins 17 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 25 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 11 secs 
admin,masters,single,cellular,no,0 hrs 8 mins 28 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 14 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 38 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 53 secs 
admin,bachelors,single,cellular,no,0 hrs 1 mins 13 secs 
admin,masters,divorced,cellular,no,0 hrs 6 mins 37 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 31 secs 
admin,bachelors,married,cellular,no,0 hrs 3 mins 16 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 56 secs 
admin,masters,married,cellular,no,0 hrs 6 mins 14 secs 
admin,masters,married,cellular,no,0 hrs 6 mins 39 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 11 secs 
admin,masters,married,cellular,no,0 hrs 5 mins 49 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 51 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 46 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 16 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 15 secs 
admin,unknown,single,cellular,no,0 hrs 0 mins 59 secs 
admin,bachelors,married,cellular,no,0 hrs 2 mins 39 secs 
admin,masters,divorced,cellular,yes,0 hrs 1 mins 52 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 59 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 44 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 17 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 20 secs 
admin,masters,divorced,cellular,no,0 hrs 0 mins 57 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 31 secs 
admin,masters,single,telephone,no,0 hrs 2 mins 44 secs 
admin,Doctorate,married,cellular,yes,0 hrs 2 mins 4 secs 
admin,Doctorate,divorced,cellular,no,0 hrs 2 mins 40 secs 
admin,masters,married,cellular,no,0 hrs 1 mins 6 secs 
admin,masters,single,cellular,yes,0 hrs 9 mins 31 secs 
admin,Doctorate,single,cellular,no,0 hrs 0 mins 47 secs 
admin,masters,married,cellular,no,0 hrs 8 mins 44 secs 
admin,Doctorate,single,cellular,yes,0 hrs 6 mins 40 secs 
admin,masters,single,cellular,yes,0 hrs 7 mins 17 secs 
admin,masters,divorced,cellular,yes,0 hrs 7 mins 32 secs 
admin,masters,married,cellular,yes,0 hrs 10 mins 15 secs 
admin,unknown,single,cellular,no,0 hrs 6 mins 40 secs 
admin,bachelors,married,cellular,no,0 hrs 2 mins 7 secs 
admin,Doctorate,single,cellular,yes,0 hrs 10 mins 33 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 40 secs 
admin,masters,single,cellular,yes,0 hrs 4 mins 11 secs 
admin,masters,single,cellular,no,0 hrs 8 mins 10 secs 
admin,Doctorate,married,cellular,no,0 hrs 0 mins 54 secs 
admin,unknown,single,cellular,no,0 hrs 6 mins 39 secs 
admin,masters,divorced,cellular,no,0 hrs 1 mins 29 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 24 secs 
admin,masters,married,cellular,yes,0 hrs 18 mins 10 secs 
admin,masters,single,cellular,no,0 hrs 4 mins 32 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 37 secs 
admin,masters,divorced,cellular,no,0 hrs 4 mins 41 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 17 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 54 secs 
admin,masters,divorced,cellular,no,0 hrs 3 mins 54 secs 
admin,masters,married,cellular,no,0 hrs 6 mins 4 secs 
admin,masters,divorced,cellular,no,0 hrs 3 mins 39 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 57 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 18 secs 
admin,bachelors,married,cellular,no,0 hrs 1 mins 56 secs 
admin,Doctorate,divorced,cellular,no,0 hrs 1 mins 43 secs 
admin,masters,married,cellular,no,0 hrs 3 mins 53 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 47 secs 
admin,Doctorate,single,cellular,no,0 hrs 1 mins 43 secs 
admin,masters,single,cellular,no,0 hrs 7 mins 35 secs 
admin,masters,single,cellular,no,0 hrs 0 mins 59 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 1 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 4 secs 
admin,masters,single,cellular,no,0 hrs 7 mins 9 secs 
admin,Doctorate,married,cellular,no,0 hrs 1 mins 40 secs 
admin,masters,married,cellular,no,0 hrs 0 mins 8 secs 
admin,masters,single,cellular,no,0 hrs 1 mins 44 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 2 secs 
admin,masters,single,cellular,no,0 hrs 2 mins 34 secs 
admin,masters,married,cellular,no,0 hrs 14 mins 11 secs 
admin,masters,divorced,cellular,no,0 hrs 0 mins 52 secs 
admin,bachelors,married,cellular,no,0 hrs 6 mins 14 secs 
admin,Doctorate,single,cellular,no,0 hrs 0 mins 56 secs 
admin,bachelors,single,cellular,,0 hrs 9 mins 39 secs 
admin,masters,married,cellular,no,0 hrs 11 mins 22 secs 
admin,masters,married,cellular,no,0 hrs 6 mins 48 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 46 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 14 secs 
admin,masters,married,cellular,,0 hrs 2 mins 24 secs 
admin,masters,married,telephone,no,0 hrs 4 mins 43 secs 
admin,masters,married,cellular,no,0 hrs 2 mins 26 secs 
admin,masters,divorced,cellular,no,0 hrs 4 mins 9 secs 
admin,masters,single,cellular,yes,0 hrs 17 mins 18 secs 
admin,masters,single,cellular,no,0 hrs 6 mins 0 secs 
admin,masters,divorced,telephone,no,0 hrs 1 mins 54 secs 
admin,masters,divorced,cellular,no,0 hrs 2 mins 3 secs 
admin,unknown,single,cellular,no,0 hrs 4 mins 49 secs 
admin,masters,divorced,cellular,no,0 hrs 3 mins 6 secs 
admin,masters,married,cellular,no,0 hrs 4 mins 50 secs 
admin,masters,married,telephone,no,0 hrs 3 mins 46 secs 
admin,masters,divorced,cellular,no,0 hrs 4 mins 48 secs 
